,Mean_of_Stdev,Stdev_of_Stdev,3rd_Stdev_of_Stdev,Final_Cutoff
USP13,0.9060842020998207,0.16544661272071778,0.4963398381621533,1.402424040261974
USP14,1.9169265099742177,0.14456801174710227,0.4337040352413068,2.3506305452155245
USP15,0.9407644055414878,0.1724334458199387,0.5173003374598161,1.4580647430013038
USP16,1.5483734670781477,0.08249032301246065,0.24747096903738194,1.7958444361155297
USP18,1.828298093355478,0.1277287348680511,0.3831862046041533,2.211484297959631
USP2-AS1,0.5899893343786812,0.18632019988240242,0.5589605996472072,1.1489499340258884
USP20,0.9467997706881434,0.18913566352636932,0.5674069905791079,1.5142067612672512
USP21,1.1658510162337363,0.18902398500070094,0.5670719550021028,1.7329229712358392
USP25,0.6508636970985295,0.3165870221315461,0.9497610663946383,1.6006247634931678
USP27X,0.5812405215219155,0.16703749436036341,0.5011124830810902,1.0823530046030059
USP29,0.7518310637014783,0.1661102570689516,0.4983307712068548,1.2501618349083332
USP3,1.1424654636570708,0.1449244954996943,0.4347734864990829,1.5772389501561537
USP30-AS1,0.9387316937692605,0.3298454856250068,0.9895364568750205,1.928268150644281
USP35,0.94799984219615,0.21071596973797613,0.6321479092139284,1.5801477514100783
USP38,0.6671256919750764,0.13793107242496486,0.4137932172748946,1.080918909249971
USP39,1.1401101617780278,0.1615519966007612,0.4846559898022836,1.6247661515803113
USP4,0.7268301130247232,0.16455807790509983,0.4936742337152995,1.2205043467400227
USP40,0.5601093192699473,0.1927155783133608,0.5781467349400824,1.1382560542100297
USP42,0.9410692334361237,0.19967061147972362,0.5990118344391708,1.5400810678752945
USP43,0.7010952596801583,0.11145984226926214,0.33437952680778643,1.0354747864879448
USP46-AS1,0.6893641434431684,0.1596085175774283,0.4788255527322849,1.1681896961754532
USP47,1.044460902439183,0.17702543276012372,0.5310762982803712,1.5755372007195543
USP5,0.768401139800887,0.1332249277581356,0.3996747832744068,1.1680759230752937
USP53,0.8157828098961489,0.12403780146861496,0.37211340440584484,1.1878962143019938
USP6,0.7878124427283979,0.2231777250336096,0.6695331751008289,1.4573456178292268
USP7,0.49743757129871446,0.10811601648976268,0.3243480494692881,0.8217856207680025
USP8,0.7088148969281096,0.1938267366299618,0.5814802098898855,1.290295106817995
USP9X,0.40780340855959346,0.17006531918801854,0.5101959575640556,0.917999366123649
USPL1,0.9841027370117968,0.1603376105710685,0.48101283171320547,1.4651155687250024
UST,0.9608291607023338,0.13419156614820515,0.40257469844461546,1.3634038591469493
UTF1,1.1672315044484747,0.24830057717796772,0.7449017315339032,1.912133235982378
UTP11,1.2194021281160676,0.18486829868146995,0.5546048960444099,1.7740070241604775
UTP14A,1.0689621269358907,0.19751535469675796,0.5925460640902739,1.6615081910261646
UTP14C,0.5604607053059686,0.1947402018469941,0.5842206055409822,1.1446813108469507
UTP15,0.6097534776292869,0.09568287908213377,0.2870486372464013,0.8968021148756882
UTP18,0.6962605119956512,0.11887410745312563,0.35662232235937685,1.052882834355028
UTP20,0.8298655625684788,0.18604550188846525,0.5581365056653957,1.3880020682338745
UTP23,0.8089580583702175,0.21140434248009599,0.634213027440288,1.4431710858105053
UTP25,0.8707210291305718,0.11286559239686983,0.3385967771906095,1.2093178063211814
UTP3,1.4351683557168982,0.14602276612653073,0.43806829837959216,1.8732366540964902
UTP4,1.1026662878939195,0.16989083473859276,0.5096725042157783,1.6123387921096977
UTRN,0.4941728567755603,0.15524239873875223,0.4657271962162567,0.9599000529918169
UTS2R,1.9194396470204087,0.14644221705796487,0.4393266511738946,2.358766298194303
UVRAG,0.8146542010220701,0.15844771225917065,0.47534313677751194,1.2899973377995821
UVSSA,0.9313137183036038,0.15310937126923105,0.4593281138076931,1.3906418321112968
UXT-AS1,0.9745960081281398,0.20614213243492663,0.6184263973047799,1.5930224054329196
VAC14,2.4782349264119903,0.2231972913822899,0.6695918741468696,3.14782680055886
VAC14-AS1,1.0836790964543528,0.25074650410413407,0.7522395123124022,1.835918608766755
VAMP3,0.9270923822611026,0.15774070784250002,0.47322212352750004,1.4003145057886026
VAMP5,2.1916016743922513,0.1475236570205519,0.44257097106165566,2.6341726454539067
VAMP8,0.7586353902716632,0.12433057674859994,0.37299173024579985,1.131627120517463
VANGL1,0.9468046829574677,0.1824471287580986,0.5473413862742957,1.4941460692317634
VANGL2,1.2043670991408917,0.13517201506914844,0.40551604520744533,1.609883144348337
VAPA,0.8207389518827443,0.10301460213093007,0.3090438063927902,1.1297827582755344
VAPB,1.9519269712841314,0.1654509602778586,0.4963528808335758,2.4482798521177074
VARS1,0.7142155674080399,0.05605141418373223,0.1681542425511967,0.8823698099592366
VARS2,1.362327811093347,0.10096163877287911,0.30288491631863734,1.6652127274119843
VASH1,0.9568369978742425,0.16865261701336606,0.5059578510400982,1.4627948489143408
VASH1-AS1,0.6047531192429456,0.04703118365830894,0.14109355097492682,0.7458466702178724
VASH2,1.3701573174826884,0.1227187124681178,0.3681561374043534,1.7383134548870418
VASN,0.8210441405104028,0.16925260571024775,0.5077578171307433,1.328801957641146
VASP,1.5845329990381016,0.13924394947658025,0.41773184842974076,2.0022648474678424
VAT1L,1.2035023353457073,0.10622845141039924,0.3186853542311977,1.522187689576905
VAV1,0.9851016896803041,0.12105636199289006,0.3631690859786702,1.3482707756589742
VAV3-AS1,0.8644096158810158,0.17524272004842453,0.5257281601452736,1.3901377760262894
VAX2,0.6871458478056569,0.17222213895187738,0.5166664168556321,1.203812264661289
VCAM1,2.037133992055957,0.19340041877847353,0.5802012563354206,2.6173352483913774
VCAN,0.748680376343991,0.11309216822680118,0.33927650468040355,1.0879568810243945
VCL,1.086185522032132,0.11505533505814064,0.3451660051744219,1.4313515272065538
VCX,2.469225418256978,0.38115933349222725,1.1434780004766818,3.61270341873366
VCX3B,0.9910406460356009,0.18885436520925022,0.5665630956277506,1.5576037416633515
VDAC2,0.9348085095528181,0.14047133813809684,0.4214140144142905,1.3562225239671086
VDAC3,1.3771193891164668,0.19898750768035708,0.5969625230410712,1.974081912157538
VEGFA,2.0422818041975366,0.1621505501750834,0.4864516505252502,2.528733454722787
VEGFB,1.9419794943598174,0.19427088393278885,0.5828126517983665,2.524792146158184
VENTX,1.12130950319666,0.13338501004245454,0.40015503012736364,1.5214645333240235
VENTXP1,1.6415917637646877,0.2956739115770411,0.8870217347311233,2.528613498495811
VENTXP7,0.45036242327391657,0.1246522402319272,0.37395672069578156,0.8243191439696982
VEZT,0.7274503087479234,0.13326542564326288,0.39979627692978864,1.127246585677712
VGLL2,0.6945721187133032,0.10880406710616389,0.3264122013184917,1.0209843200317947
VHL,2.1100598177637586,0.19461886874395018,0.5838566062318505,2.693916423995609
VILL,2.7929345438671502,0.11397378161419436,0.3419213448425831,3.1348558887097333
VIM,0.9279547546732637,0.1349793670696814,0.40493810120904417,1.3328928558823079
VIP,2.2327483745328167,0.21549888310089277,0.6464966493026783,2.879245023835495
VIPR1,0.8902466025936928,0.1811042279377628,0.5433126838132883,1.433559286406981
VIT,0.3655013399134888,0.19702165145606687,0.5910649543682006,0.9565662942816895
VKORC1L1,0.8634480141504247,0.20488312648818643,0.6146493794645593,1.4780973936149842
VLDLR,0.9037000929459225,0.15156760361949165,0.45470281085847497,1.3584029038043974
VMA21,0.6884848810844716,0.2296767133342979,0.6890301400028938,1.3775150210873655
VMAC,0.8819025948767888,0.10088681956631279,0.3026604586989384,1.1845630535757272
VMO1,0.80343277403828,0.18283405021124907,0.5485021506337472,1.3519349246720271
VMP1,0.8595513491636898,0.1336210065041432,0.40086301951242964,1.2604143686761193
VPREB1,0.5283428945587773,0.09839750564947038,0.29519251694841114,0.8235354115071885
VPS11,0.9280176707048122,0.224187544289854,0.672562632869562,1.6005803035743742
VPS13A,1.2540475258513657,0.364875643137518,1.0946269294125541,2.34867445526392
VPS13A-AS1,2.2213251520259827,0.3365779119836293,1.009733735950888,3.2310588879768707
VPS13B,0.8475411928028658,0.23256999914579526,0.6977099974373858,1.5452511902402515
VPS13D,1.9037590791200802,0.2766118887799107,0.8298356663397322,2.733594745459812
VPS16,0.8981648025115905,0.10816387605175508,0.3244916281552652,1.2226564306668557
VPS18,0.6648266212387006,0.17334247658017338,0.5200274297405201,1.1848540509792207
VPS25,1.7852235924548718,0.13472456702460966,0.404173701073829,2.189397293528701
VPS26A,0.7596038958865658,0.1510467743143113,0.4531403229429339,1.2127442188294997
VPS26B,1.0937250427781842,0.12422301959331665,0.37266905877994994,1.466394101558134
VPS28,0.3830479656338426,0.07811428108156346,0.23434284324469037,0.6173908088785329
VPS33B-DT,2.4923083636111243,0.2208547934990086,0.6625643804970258,3.1548727441081503
VPS35L,1.3611331352674303,0.08982200823646605,0.2694660247093982,1.6305991599768284
VPS37A,1.099634412819554,0.1766948530063663,0.5300845590190989,1.629718971838653
VPS37B,0.870008251963706,0.15921006985631697,0.4776302095689509,1.3476384615326569
VPS37D,1.46271114114888,0.17302601211618918,0.5190780363485675,1.9817891774974474
VPS45,0.5622846465648637,0.1532529156825227,0.4597587470475681,1.0220433936124318
VPS4A,0.7918501748124143,0.19272686432636388,0.5781805929790916,1.3700307677915058
VPS50,0.77670174048087,0.2686975483235999,0.8060926449707997,1.5827943854516697
VPS51,1.0278416657875755,0.1630572662228817,0.4891717986686451,1.5170134644562205
VPS52,3.5081495349202796,0.1183113120232052,0.3549339360696156,3.863083470989895
VPS72,0.8724644077089106,0.09555728885237301,0.286671866557119,1.1591362742660296
VPS8,1.81611807940061,0.1842892722818368,0.5528678168455105,2.3689858962461203
VPS9D1-AS1,0.6980025200757992,0.22965358121968626,0.6889607436590588,1.3869632637348581
VRK1,1.2227139498881792,0.15222573284123195,0.4566771985236958,1.679391148411875
VRTN,0.6075209884979089,0.11441926497772038,0.34325779493316116,0.9507787834310701
VSIG1,0.9578910886506281,0.18992320925862627,0.5697696277758788,1.527660716426507
VSIG10,3.149209940502658,0.19940830285306593,0.5982249085591977,3.7474348490618556
VSIG2,1.2770051788049692,0.2788536190830457,0.836560857249137,2.113566036054106
VSIG8,1.203714759695846,0.17288990992327627,0.5186697297698288,1.7223844894656748
VSNL1,0.99937768613275,0.14460917240337837,0.4338275172101351,1.4332052033428853
VSTM2A,0.9639244284633436,0.15767176518127968,0.47301529554383903,1.4369397240071826
VSTM2L,0.6025460867876664,0.16604410389098972,0.4981323116729692,1.1006783984606356
VSX2,0.7156823434050671,0.14807005096260567,0.444210152887817,1.159892496292884
VTA1,1.0579918965031287,0.1561858059370747,0.4685574178112241,1.526549314314353
VTI1A,0.8147301205397638,0.1936071402740638,0.5808214208221915,1.3955515413619553
VTRNA1-1,1.5614556838991485,0.22997228823375512,0.6899168647012653,2.251372548600414
VTRNA1-2,1.447790319917573,0.16308309623904996,0.4892492887171499,1.937039608634723
VTRNA1-3,1.063858597825678,0.26035663760562966,0.781069912816889,1.844928510642567
VTRNA2-1,0.6164251300892972,0.17193373460484904,0.5158012038145471,1.1322263339038443
VWA1,3.17559236885447,0.16624341772026166,0.498730253160785,3.674322622015255
VWA2,2.7579710676784073,0.2013248864490475,0.6039746593471425,3.3619457270255495
VWA3A,0.7533186482470924,0.07921039113708848,0.23763117341126544,0.9909498216583579
VWA3B,0.9749500072351707,0.17683741920982635,0.5305122576294791,1.5054622648646498
VWA5A,1.0323810182516282,0.2550089869399543,0.7650269608198628,1.797407979071491
VWA5B1,1.3277033546802393,0.23368799145082508,0.7010639743524752,2.0287673290327146
VWA5B2,1.3185651702040702,0.15492402593809393,0.46477207781428176,1.783337248018352
VWA7,1.26925370824292,0.11450914499436445,0.34352743498309335,1.6127811432260133
VWA8-AS1,1.1375121485424367,0.16304088360597882,0.4891226508179365,1.6266347993603731
VWC2,0.9304144432818845,0.20204222464923238,0.6061266739476971,1.5365411172295818
VWC2L,0.5760795208485472,0.27031864116721127,0.8109559235016338,1.3870354443501811
VXN,2.0704346870312933,0.17077324588101114,0.5123197376430334,2.582754424674327
WAC,1.00481043802052,0.18302796198938098,0.549083885968143,1.5538943239886631
WARS2-AS1,0.8174701360881008,0.11575173363650833,0.347255200909525,1.1647253369976258
WAS,0.4594011799967241,0.6184988493902195,1.8554965481706585,2.3148977281673826
WASF3,0.865652728040753,0.12372369264710642,0.37117107794131926,1.2368238059820722
WASH2P,1.5975405469501447,0.1518231988398044,0.4554695965194132,2.053010143469558
WASHC2A,1.0094680566792125,0.2649197200489498,0.7947591601468494,1.804227216826062
WASHC2C,1.1269312238363323,0.2776218461978549,0.8328655385935647,1.9597967624298969
WASHC4,1.017956560546813,0.16635121064454564,0.49905363193363694,1.51701019248045
WBP1,0.6997304503616198,0.1607435148047107,0.48223054441413205,1.181960994775752
WBP11P1,1.1622993482487305,0.17820495441432757,0.5346148632429827,1.696914211491713
WBP1L,1.3046946849896301,0.13883856693167645,0.41651570079502936,1.7212103857846595
WBP2,0.6411470744120986,0.10859432470498812,0.3257829741149644,0.966930048527063
WBP2NL,1.1969944671208483,0.1707985638612935,0.5123956915838805,1.7093901587047289
WBP4,1.0948584572018556,0.1383232405866358,0.41496972175990743,1.509828178961763
WDFY2,1.1276700935762678,0.23308971361223274,0.6992691408366982,1.826939234412966
WDFY3-AS2,0.6284104045676769,0.2761989228484031,0.8285967685452093,1.4570071731128862
WDFY4,0.5527641298451559,0.08182317010420703,0.2454695103126211,0.798233640157777
WDR11,2.575677273659659,0.18889454868052513,0.5666836460415754,3.1423609197012343
WDR13,0.6579436614920825,0.2063315471510386,0.6189946414531158,1.2769383029451982
WDR17,1.4450615597295953,0.1960056821773614,0.5880170465320842,2.0330786062616797
WDR18,0.5424372343159034,0.1373081307568605,0.4119243922705815,0.9543616265864849
WDR19,0.6833579503860553,0.19856332705763924,0.5956899811729177,1.279047931558973
WDR20,0.850327786936491,0.19668474031979546,0.5900542209593864,1.4403820078958773
WDR24,1.0419785309722107,0.23109241130914504,0.6932772339274351,1.7352557648996458
WDR25,0.8431861468991023,0.13521679657888575,0.40565038973665724,1.2488365366357597
WDR3,0.7343352356885515,0.09836934886651826,0.29510804659955475,1.0294432822881063
WDR33,0.5944601465041425,0.18488046977331782,0.5546414093199534,1.149101555824096
WDR36,1.9950784530480121,0.24733080171935928,0.7419924051580779,2.73707085820609
WDR37,0.9274344010021351,0.19258805599288242,0.5777641679786473,1.5051985689807825
WDR38,1.3813459033358928,0.20661504262901792,0.6198451278870538,2.0011910312229464
WDR43,1.3136511461637077,0.21694553492055435,0.650836604761663,1.9644877509253709
WDR44,0.9109834876844722,0.2457563859176662,0.7372691577529986,1.6482526454374709
WDR45,1.9193764160380347,0.13069084114232843,0.3920725234269853,2.31144893946502
WDR45B,1.5541344502924652,0.13817636256917692,0.4145290877075308,1.968663537999996
WDR46,2.271375347141917,0.12547663416135535,0.37642990248406605,2.647805249625983
WDR48,0.9324778091801604,0.1448890703262335,0.4346672109787005,1.3671450201588609
WDR5,0.8139730186646991,0.23950330365852943,0.7185099109755883,1.5324829296402873
WDR54,0.7467473120893139,0.20969562971859315,0.6290868891557795,1.3758342012450933
WDR55,1.5316528458413123,0.14635065041449358,0.43905195124348073,1.970704797084793
WDR6,0.9168156555424198,0.10379668020334612,0.3113900406100384,1.2282056961524583
WDR62,0.9920004370825074,0.17546179638339576,0.5263853891501873,1.5183858262326946
WDR63,0.6154942823059067,0.32821921765318995,0.9846576529595699,1.6001519352654765
WDR64,1.3506203783920137,0.0948194084939249,0.2844582254817747,1.6350786038737883
WDR66,2.3426424851101424,0.29198397897662176,0.8759519369298653,3.218594422040008
WDR7,1.576460996070867,0.21456546513066294,0.6436963953919888,2.220157391462856
WDR70,0.6448576387019559,0.2120250248130852,0.6360750744392556,1.2809327131412114
WDR74,0.9713714769160512,0.24797757876197646,0.7439327362859294,1.7153042132019807
WDR75,0.8561970742142949,0.16313254184232132,0.489397625526964,1.345594699741259
WDR76,1.6850635796565427,0.19522365281289455,0.5856709584386837,2.270734538095226
WDR81,0.806189487005184,0.14281677290524783,0.42845031871574346,1.2346398057209274
WDR83,0.9002137838539703,0.14574562334584734,0.437236870037542,1.3374506538915123
WDR83OS,1.8011274241984108,0.16606195004310326,0.49818585012930977,2.2993132743277207
WDR86,2.733035736737771,0.3067363587498199,0.9202090762494597,3.6532448129872304
WDR86-AS1,0.7922978754385488,0.32349064582116815,0.9704719374635045,1.7627698129020533
WDR88,1.8941625781429605,0.22550503052936569,0.6765150915880971,2.5706776697310576
WDR90,1.5857137072794705,0.17390186810016506,0.5217056043004952,2.1074193115799655
WDR93,0.7309418869145416,0.11531778528123092,0.34595335584369274,1.0768952427582343
WDR97,1.9972748036563595,0.2289745000351504,0.6869235001054512,2.6841983037618107
WDTC1,1.1439284676502843,0.13685772240714703,0.4105731672214411,1.5545016348717255
WDYHV1,0.8461787341650582,0.23885980969025525,0.7165794290707658,1.562758163235824
WEE1,0.8814007040510436,0.1782929125599788,0.5348787376799364,1.41627944173098
WFDC1,0.7180305147090601,0.09557081264476533,0.286712437934296,1.004742952643356
WFDC10A,0.5834049744304662,0.10139951696857075,0.30419855090571224,0.8876035253361785
WFDC13,0.3676729616061757,0.11247652177951148,0.3374295653385344,0.7051025269447101
WFDC2,2.011038961445491,0.16542256749637546,0.4962677024891264,2.5073066639346173
